artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Sia,No New Friends,No New Friends,3Y7a0typ6ik1KscmebXd6D,0.0648,0.724,0.702,7,-4.622,1,0.0429,0.000256,0.121,0.688,106.044,175823,4,Pop
Backstreet Boys,No Place,No Place,2rZfKyWzXoxQe2DBlvZ2sP,0.147,0.716,0.533,3,-5.439,1,0.0283,0,0.0913,0.502,91.995,179747,4,Pop
JAY-Z,Watch The Throne,Why I Love You,4bDPr2VAjcfgUDmN9dGOC3,0.0259,0.48,0.808,5,-4.133,1,0.0423,0,0.267,0.37,123.387,201453,4,Pop
Jax Jones,Snacks,Harder (with Bebe Rexha),5RgBnDtHKFHgtVdqabjGE3,0.0899,0.906,0.833,5,-3.027,0,0.0729,0,0.154,0.752,104.017,159760,4,Pop
Miley Cyrus,Slide Away,Slide Away,44ADyYoY5liaRa3EOAl4uf,0.17,0.53,0.538,5,-6.672,1,0.0335,2.83e-06,0.248,0.288,148.051,233654,4,Pop
James TW,You & Me,You & Me,5g45gvxgaYVuhkDACPnvfh,0.196,0.714,0.683,11,-6.333,1,0.0443,7.73e-06,0.102,0.824,127.021,231653,4,Pop
Cardi B,Please Me,Please Me,0PG9fbaaHFHfre2gUVo7AN,0.0642,0.747,0.57,1,-6.711,1,0.081,0,0.0832,0.65,133.992,200890,4,Pop
John Legend,Preach,Preach,2AaF78iCWISMWYog5RnSi5,0.0681,0.508,0.729,11,-5.712,0,0.0443,0,0.1,0.412,91.906,236880,4,Pop
Anitta,Kisses,Poquito,5qm2otRZaeZaqdLVVohUjq,0.509,0.701,0.852,0,-4.03,1,0.126,0,0.309,0.607,144.837,175671,4,Pop
Kygo,Think About You,Think About You,3Kuu5vASpXK8oRsxOvau6P,0.166,0.673,0.596,10,-7.891,1,0.0354,0,0.11,0.19,123.969,208567,4,Pop
Jennifer Lopez,Medicine,Medicine,3deRMhnycNFbCZHCCld9oy,0.026,0.827,0.831,8,-2.446,1,0.0981,0,0.0453,0.457,102.048,174159,4,Pop
Westlife,Hello My Love,Hello My Love,4EtIza2cKMmR2XP7idebXG,0.0971,0.679,0.717,0,-4.548,1,0.0384,0,0.124,0.255,121.96,214212,4,Pop
Martin Garrix,No Sleep (feat. Bonn),No Sleep (feat. Bonn),1ahVFh0ViDZr8LvkEVlq3B,0.129,0.44,0.635,11,-6.385,1,0.0326,0,0.121,0.327,128.133,207095,4,Pop
Ariana Grande,"thank u, next",needy,1TEL6MlSSVLSdhOSddidlJ,0.78,0.647,0.309,7,-7.948,0,0.0366,7.41e-06,0.202,0.195,87.045,171573,4,Pop
Ariana Grande,"thank u, next",bloodline,2hloaUoRonYssMuqLCBLTX,0.0815,0.758,0.665,2,-5.188,0,0.0774,0.000157,0.216,0.643,151.976,216893,4,Pop
Post Malone,Wow.,Wow.,6MWtB6iiXyIwun0YzU6DFP,0.163,0.833,0.539,11,-7.399,0,0.178,2.1e-06,0.101,0.385,99.947,149520,4,Pop
Ariana Grande,"thank u, next",NASA,4uTvPEr01pjTbZgl7jcKBD,0.451,0.747,0.458,6,-6.891,1,0.303,0,0.252,0.47,75.029,182000,4,Pop
Ariana Grande,"thank u, next",bad idea,5Il6Oe7lr5XM7A0cWbVQtr,0.0268,0.847,0.579,1,-5.314,1,0.0719,0.0545,0.102,0.569,137.998,267107,4,Pop
Charlie Puth,I Warned Myself,I Warned Myself,3707IBa4HnS3zDDoWfeUBl,0.562,0.488,0.311,10,-11.467,0,0.297,0.000548,0.161,0.579,184.112,159783,4,Pop
Katy Perry,Small Talk,Small Talk,4NmE2ytXI8S2svTRSmEdpO,0.203,0.846,0.631,5,-5.547,1,0.1,0,0.455,0.602,115.999,161963,4,Pop
Jason Derulo,Mamacita (feat. Farruko),Mamacita (feat. Farruko),7iwhbx1YQcQ675DTj6AmAb,0.303,0.593,0.787,11,-3.67,1,0.34,0,0.0917,0.495,191.772,204064,4,Pop
Camila Cabello,Easy,Easy,46D0hYb1B7qiU33VtXt21W,0.411,0.574,0.593,4,-5.731,0,0.0463,1.55e-06,0.0966,0.355,128.073,194686,4,Pop
Dennis Lloyd,Never Go Back,Never Go Back,2QrXzOqLCVDRZHkToA0tSR,0.0135,0.421,0.653,9,-4.85,0,0.398,0,0.114,0.733,78.6,175424,4,Pop
Jonas Blue,What I Like About You (feat. Theresa Rex),What I Like About You (feat. Theresa Rex),4NSW0Km5ZG60L8FthUebPJ,0.289,0.46,0.8,1,-3.584,1,0.05,6.16e-06,0.121,0.553,102.46,220396,4,Pop
Jax Jones,Play,Play,29R1IMTTbDDA3VNlk6UEW5,0.0266,0.771,0.768,11,-7.773,0,0.0451,1.26e-05,0.426,0.607,125.023,186240,4,Pop
Zara Larsson,Don't Worry Bout Me,Don't Worry Bout Me,507tQXutCPYNFkpOq8tmKF,0.0797,0.752,0.706,5,-6.274,1,0.0636,0.000752,0.129,0.33,125.041,208812,4,Pop
Ed Sheeran,No.6 Collaborations Project,Remember The Name (feat. Eminem & 50 Cent),0AtP8EkGPn6SwxKDaUuXec,0.135,0.852,0.666,11,-6.923,0,0.184,0,0.798,0.726,91.046,207760,4,Pop
P!nk,Hurts 2B Human (feat. Khalid),Hurts 2B Human (feat. Khalid),7c5h27Ju8JE5xWKTQ88KhL,0.131,0.463,0.62,7,-5.647,1,0.167,0,0.0619,0.158,83.031,202640,1,Pop
Ariana Grande,MONOPOLY,MONOPOLY (with Victoria Monét),6tsOcBnaKgzK22yEiqRh8P,0.704,0.892,0.507,0,-8.282,1,0.378,3.14e-05,0.109,0.695,143.96,158587,4,Pop
Westlife,Better Man,Better Man,5OTsspiqZPQPPuouZtjykB,0.415,0.616,0.636,11,-3.846,1,0.0394,0,0.1,0.584,74.855,197013,4,Pop
Drax Project,Woke Up Late (feat. Hailee Steinfeld),Woke Up Late (feat. Hailee Steinfeld),3qLBz3j26AHO2jBYUQWLA6,0.043,0.698,0.66,2,-5.429,0,0.083,0,0.186,0.351,119.214,181859,4,Pop
Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),7Feaw9WAEREY0DUOSXJLOM,0.179,0.661,0.723,5,-6.976,0,0.0566,1.23e-05,0.14,0.316,113.778,163805,4,Pop
Justin Bieber,Intentions,Intentions,364dI1bYnvamSnBJ8JcNzN,0.317,0.811,0.553,9,-6.644,1,0.0552,0,0.105,0.86,148.014,212869,4,Pop
Ariana Grande,"thank u, next",in my head,4T652DlATVHe0jdLKaN3Bw,0.173,0.662,0.6,0,-6.402,1,0.0703,0.000137,0.109,0.331,134.979,222947,4,Pop
Bebe Rexha,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")","You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")",1i3z3GR1JtLswOSJNO0BQw,0.706,0.394,0.718,7,-6.336,1,0.0607,0,0.116,0.247,151.912,158258,4,Pop
Billie Eilish,bury a friend,bury a friend,4NzMOnvSJVNKF7nw5NkXIP,0.74,0.905,0.389,8,-14.505,1,0.332,0.162,0.106,0.196,120.046,193143,4,Pop
Taylor Swift,The Archer,The Archer,3Y7MHz19qCg1Pkxridtu1k,0.12,0.292,0.574,0,-9.375,1,0.0401,0.00569,0.0663,0.166,124.344,211280,4,Pop
Dean Lewis,A Place We Knew,Half A Man,6WU74yOM3Evu2hoyy2g5g5,0.855,0.507,0.204,0,-11.575,1,0.0504,0,0.143,0.343,77.765,179120,4,Pop
Charlie Puth,Mother,Mother,6rVNnvyNeibts1uOqdSNIw,0.375,0.407,0.697,11,-5.612,1,0.342,5.07e-06,0.125,0.632,179.681,162864,3,Pop
Why Don't We,I Don't Belong In This Club,I Don't Belong In This Club,45ZGEdLxCZvdMX9jWlsAAx,0.0202,0.797,0.543,11,-5.744,1,0.0439,0,0.0726,0.164,115.036,222621,4,Pop
ILLENIUM,Good Things Fall Apart (with Jon Bellion),Good Things Fall Apart (with Jon Bellion),6pooRNiLyYpxZeIA5kJ5EX,0.0128,0.643,0.594,2,-5.453,1,0.0318,0,0.118,0.442,144.033,216668,4,Pop
Gryffin,All You Need To Know (feat. Calle Lehmann),All You Need To Know (feat. Calle Lehmann),4Gcv5SsxnQWpmOnUI19EJk,0.00968,0.513,0.788,0,-4.629,1,0.0364,0,0.11,0.234,139.987,238459,4,Pop
5 Seconds of Summer,Lie To Me (feat. Julia Michaels),Lie To Me (feat. Julia Michaels),6GzApXoBQiiAjak3tOQfV3,0.0132,0.611,0.52,0,-5.445,1,0.0346,0,0.105,0.771,159.927,149878,4,Pop
Ruel,Painkiller,Painkiller,1abFkY2jm6KDFMZ7RD9YJh,0.105,0.675,0.414,5,-6.508,1,0.0569,0,0.192,0.439,128.927,213598,4,Pop
Zara Larsson,All the Time,All the Time,3OTSBoYKO7HzGVj8Bu2OH9,0.18,0.665,0.799,6,-2.868,0,0.0617,0,0.125,0.5,101.976,228112,4,Pop
Bazzi,Paradise,Paradise,7njKgVl3AnLflRad38o7AG,0.0828,0.844,0.644,11,-6.273,0,0.0479,0,0.113,0.591,122.061,169038,4,Pop
Ariana Grande,"thank u, next",fake smile,3wFLWP0FcIqHK1wb1CPthQ,0.329,0.45,0.619,9,-7.412,1,0.372,0,0.319,0.427,83.3,208880,4,Pop
Ariana Grande,"thank u, next",ghostin,2vdBo4ALPYbHRUPKgtE5iC,0.418,0.287,0.364,9,-8.295,1,0.0306,1.8e-05,0.185,0.11,103.777,271467,4,Pop
Charlie Puth,Cheating on You,Cheating on You,0ClPIeT6MSgfSgQ9ZrJbAq,0.0131,0.749,0.535,4,-6.785,1,0.0336,3.65e-05,0.0982,0.601,123.042,196607,4,Pop
Sigala,Wish You Well,Wish You Well,1yAPglN5AGf7UoLK062ZYq,0.128,0.669,0.895,5,-3.787,0,0.0575,0,0.297,0.576,124.964,205653,4,Pop
Why Don't We,What Am I,What Am I,1HimGOB6BjOaCQYMIF1xtU,0.0687,0.614,0.647,0,-4.681,0,0.0524,0,0.104,0.368,163.862,184665,4,Pop
Daya,Insomnia,Insomnia,7hzlzoOwCZ4D3Ow5YZK4kj,0.0944,0.754,0.653,7,-5.095,1,0.0611,0,0.383,0.379,123.084,179746,4,Pop
Avril Lavigne,Head Above Water,I Fell In Love With The Devil,6HHtTXPyBTJsLQT0y3afnm,0.0235,0.522,0.677,9,-7.165,1,0.0831,0,0.195,0.215,135.906,255683,4,Pop
Khalid,Free Spirit,Bad Luck,2vsuel3g4zaLYSOY0mOMbi,0.277,0.432,0.52,1,-5.515,0,0.0548,0.371,0.138,0.303,164.047,231653,4,Pop
Gryffin,Body Back (feat. Maia Wright),Body Back (feat. Maia Wright),1z1XegUChLLQfcbtIK8ABn,0.0948,0.686,0.83,8,-4.437,1,0.0369,1.33e-06,0.182,0.486,123.032,214634,4,Pop
Alessia Cara,The Pains Of Growing,Out Of Love,4WzhjxvLP95y7AMDy0Atwb,0.8,0.492,0.267,7,-9.25,1,0.0336,0,0.249,0.137,117.679,227693,3,Pop
Chris Brown,Don't Check On Me (feat. Justin Bieber & Ink),Don't Check On Me (feat. Justin Bieber & Ink),3msKIQc0Yjuz3Zn39g3KLX,0.873,0.66,0.395,7,-5.242,1,0.0333,0,0.112,0.678,81.997,204880,4,Pop
Why Don't We,Unbelievable,Unbelievable,3anNizayrIeuVv3Mb2KnIR,0.105,0.532,0.66,7,-7.138,1,0.0825,0.000222,0.0996,0.676,130.013,189385,4,Pop
DJ Snake,Carte Blanche,"Fuego (with Sean Paul & Anitta, feat. Tainy)",660eekzsNZ7sdATvfIsAkR,0.0244,0.819,0.859,8,-6.264,1,0.224,0,0.0916,0.612,104.906,195429,4,Pop
Rita Ora,Phoenix (Deluxe Edition),New Look,1In3jkWHnGCwK3LzhBGEv8,0.325,0.655,0.656,10,-3.935,1,0.109,0,0.16,0.641,90.965,154433,4,Pop
Taylor Swift,Lover,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,0.117,0.552,0.702,9,-5.707,1,0.157,2.06e-05,0.105,0.564,169.994,178427,4,Pop
Avicii,Tough Love,Tough Love,4XZxalvnG4Yo8YZLuiT1kV,0.143,0.402,0.754,8,-4.837,1,0.0432,0,0.358,0.621,108.17,191248,4,Pop
Beyoncé,HOMECOMING: THE LIVE ALBUM,Before I Let Go - Homecoming Live Bonus Track,3FUXVbi9ugVUqJ3rPrfd2G,0.0699,0.71,0.844,6,-5.589,0,0.0968,0,0.354,0.469,103.009,240777,4,Pop
Liam Payne,Stack It Up (feat. A Boogie Wit da Hoodie),Stack It Up (feat. A Boogie Wit da Hoodie),1xU2QZ40MY4Ex2pfczZa9U,0.153,0.743,0.812,7,-3.069,1,0.132,0,0.0642,0.606,100.047,166406,4,Pop
Justin Love,Sober,Sober,4mpMQrxgtqRT3lt0CgAOSH,0.341,0.637,0.294,0,-14.018,0,0.0857,0,0.184,0.119,114.988,187346,4,Pop
Lauren Jauregui,More Than That,More Than That,180WImKPbvdUrboKUov5f4,0.0709,0.595,0.442,4,-12.899,0,0.282,0,0.139,0.297,48.702,158733,4,Pop
OneRepublic,Somebody To Love,Somebody To Love,0yc37FvbXRwwFaQxzpxbsd,0.0158,0.401,0.503,2,-8.084,1,0.0437,0,0.134,0.236,118.491,181408,4,Pop
Julia Michaels,Inner Monologue Part 1,Anxiety (with Selena Gomez),1XJ93XskwJf7PCyIVLbNBt,0.571,0.803,0.384,7,-6.522,1,0.179,0,0.194,0.503,141.924,210147,4,Pop
Becky G,Green Light Go,Green Light Go,5ejaRY8r27tuC6trrwAZJQ,0.037,0.861,0.512,7,-4.542,0,0.0591,0,0.252,0.364,126.054,217402,4,Pop
Now United,Afraid Of Letting Go,Afraid Of Letting Go,60bZbEEOMylf5HNSxNo4ic,0.0557,0.732,0.569,11,-8.109,0,0.0371,0,0.113,0.383,107.952,209759,4,Pop
FINNEAS,I Lost a Friend,I Lost a Friend,49MMefftWPcltNP4OOJGSs,0.587,0.453,0.209,11,-11.917,1,0.223,0,0.119,0.216,169.316,237020,4,Pop
LANY,Malibu Nights,Thick And Thin,3D110t9ctcoOoylXsc3iR8,0.059,0.697,0.551,5,-6.179,0,0.0282,0,0.0762,0.339,99.996,212002,4,Pop
Tove Lo,Bad As The Boys (feat. ALMA),Bad as the Boys,3e20HtdIlujFpeaM20nAmN,0.0702,0.707,0.818,7,-4.891,1,0.0391,1.61e-05,0.105,0.489,150.084,186556,4,Pop
Why Don't We,Big Plans,Big Plans,6Yx181fZzA0YE2EkUsYruq,0.0668,0.693,0.604,11,-5.279,1,0.0427,0,0.114,0.651,75.014,179930,4,Pop
P!nk,Hurts 2B Human,90 Days (feat. Wrabel),0mknlibAARXVk3d8pafTUg,0.746,0.573,0.385,7,-5.379,0,0.0686,0,0.107,0.345,131.804,230853,4,Pop
HARIZ,Hell of It,Hell of It,1IJlNpEGfZ8RzurKemj6B2,0.0665,0.693,0.603,6,-6.841,0,0.101,0,0.101,0.667,99.966,162412,4,Pop
Foster The People,Imagination,Imagination,2flxduIqEbsicdmPyj1WVW,0.115,0.744,0.642,2,-4.6,0,0.031,3.95e-05,0.279,0.63,94.988,256267,4,Pop
David Guetta,Stay (Don't Go Away) [feat. Raye],Stay (Don't Go Away) [feat. Raye],4YhN72dRYL2Z3MsaKyT7rS,0.259,0.669,0.797,9,-5.68,0,0.0624,0,0.199,0.552,119.865,185943,4,Pop
Greyson Chance,shut up,shut up,4WQS72yCXQWBNcTzBzseEr,0.296,0.821,0.448,9,-4.33,1,0.0468,3.26e-06,0.0683,0.45,105.006,170364,4,Pop
Alesso,Sad Song (feat. TINI),Sad Song (feat. TINI),2JoIjuzRplpYGvvLpSW2on,0.0878,0.734,0.693,0,-6.474,1,0.0361,0,0.341,0.55,110.021,154024,4,Pop
Halsey,Without Me,Without Me,5p7ujcrUXASCNwRaWNHR1C,0.297,0.752,0.488,6,-7.05,1,0.0705,9.11e-06,0.0936,0.533,136.041,201661,4,Pop
Willie Colón,Mis Favoritas,Talento De Televisión,3fRIuTih8bzc0vtY9fHhvF,0.701,0.779,0.796,2,-6.675,1,0.0434,3.99e-05,0.0636,0.938,104.947,279320,4,Salsa
Willie Colón,Metiendo Mano,Segun El Color (Willie Colon Presents Ruben Blades),1WUPGVZeORqTQDgLlpbACg,0.472,0.577,0.698,0,-5.947,0,0.0427,0.0,0.0752,0.95,111.867,358547,4,Salsa
Willie Colón,Anthology,El Día De Mi Suerte,6Ac89NtfMzmvVKRNkvQiQ6,0.545,0.609,0.88,0,-4.37,0,0.0534,0.0,0.0554,0.942,99.163,326880,4,Salsa
Willie Colón,Anthology,Juanito Alimana,4K1AEVI1fToFNiyDHpYKpL,0.782,0.66,0.779,7,-6.403,0,0.0358,7.95e-06,0.0383,0.907,90.727,456587,4,Salsa
Willie Colón,Cosa Nuestra,Te Conozco,4m31QmECqRAYSrlFJ8rNQK,0.648,0.635,0.765,5,-6.962,0,0.0965,0.00189,0.244,0.841,101.377,296093,4,Salsa
Willie Colón,Anthology,Sin Poderte Hablar,3RileNFiDhL7uHD7f7LrnI,0.14,0.389,0.656,5,-6.845,0,0.0509,0.0,0.55,0.581,102.303,324333,4,Salsa
Héctor Lavoe,El Malo,Borinquen,0kVM2YHUYnWcpQx5u3xPun,0.684,0.574,0.649,5,-6.413,1,0.0328,3.07e-05,0.0687,0.961,105.988,200267,4,Salsa
Willie Colón,Metiendo Mano,Pablo Pueblo (Willie Colon Presents Ruben Blades),55vYDD9pkqdSc14yKXVEin,0.69,0.518,0.537,4,-6.593,0,0.0389,0.0,0.305,0.678,91.688,370227,4,Salsa
Héctor Lavoe,De Ti Depende,Periodico De Ayer,3Hv1DCU3Z0mPJa7UjqD0IG,0.364,0.459,0.583,5,-7.181,0,0.0294,0.134,0.128,0.583,98.405,407373,4,Salsa
Rubén Blades,Greatest Hits,Pedro Navaja,2TF8pQraJ29Ig9ZcPOqFHy,0.783,0.59,0.578,2,-7.42,1,0.109,9.38e-05,0.211,0.815,93.838,445053,4,Salsa
Héctor Lavoe,La Salsa Mayor,El Cantante,6g7OHPX0nK6Sl4GOEnzHP5,0.705,0.511,0.496,7,-9.212,0,0.038,3.08e-05,0.0975,0.544,95.531,626827,4,Salsa
Willie Colón,Asalto Navideno,La Murga,65B6PVBnY28EEAMSrIk6bk,0.662,0.543,0.759,9,-7.59,0,0.04,0.0364,0.0541,0.894,86.867,334053,4,Salsa
Willie Colón,Lo Mato,Todo Tiene Su Final,01Zk6jIg97dsGoQhS13wWC,0.566,0.52,0.697,5,-10.868,0,0.0405,2.26e-05,0.303,0.914,100.368,301813,4,Salsa
Willie Colón,Mis Favoritas,Idilio,6VQ2fI8goSX8mpSvytXkXR,0.552,0.527,0.715,5,-8.309,0,0.0398,0.00622,0.085,0.904,93.979,308693,4,Salsa
Willie Colón,Selecciones Fania,El Gran Varón,6ceFUA4tpIUfkMH7LZbjV4,0.581,0.645,0.665,7,-5.519,0,0.0384,0.0,0.0391,0.369,94.115,414707,4,Salsa
Willie Colón,Selecciones Fania,Triste Y Vacía,6vDBVG7rNB3pW0rllS2Be5,0.683,0.478,0.698,9,-3.867,0,0.0309,0.0,0.0754,0.694,94.303,371533,4,Salsa
Andy Montañez,Salsa Legends,Casi Te Envidio,58unXNsISeHfI2jdqm9nb9,0.465,0.582,0.718,7,-5.91,1,0.0815,0.0,0.088,0.854,92.516,320467,4,Salsa
Various Artists,"Joe Arroyo Milenario, Vol. 5",En Barranquilla Me Quedo,1n56Csr7YYTE3KIIfkVPWo,0.18,0.622,0.791,1,-6.333,1,0.0483,8.44e-05,0.0908,0.754,103.643,311676,4,Salsa
Grupo Niche,Sólo Hits,Cali Pachanguero,3SXWtn3YbXOuz6s9LN8LeJ,0.69,0.654,0.72,8,-7.731,1,0.0395,0.0,0.2,0.678,99.911,309920,4,Salsa
Rubén Blades,Greatest Hits,Plastico,0iHzbGak1CdbDBCu8VDwNU,0.804,0.658,0.54,11,-7.707,0,0.0575,3.81e-06,0.382,0.705,104.916,401787,4,Salsa
Sonora Ponceña,Fuego En El 23,Fuego En El 23,60HG3jOvvG7XITdy6F06el,0.54,0.647,0.604,7,-6.339,0,0.0353,0.000562,0.708,0.837,92.033,284653,4,Salsa
Celia Cruz,Celia y Johnny,Quimbara,3GDna1GrUkkjZTaoysolGQ,0.741,0.6,0.633,4,-7.507,0,0.0667,0.0736,0.0478,0.966,120.627,291947,4,Salsa
El Gran Combo De Puerto Rico,Nuevo Milenio - El Mismo Sabor,Me Liberé,1IcnHHfeAkdc88LybFWwb9,0.395,0.754,0.875,7,-1.94,0,0.0407,0.0,0.0905,0.967,97.522,263920,4,Salsa
Cheo Feliciano,Cheo,Anacaona,54vVFWhoMG7LMfmRPTqijM,0.442,0.535,0.701,5,-7.862,0,0.0361,0.0052,0.0645,0.945,97.692,253253,4,Salsa
Lalo Rodriguez,Mi Generación - Los Clásicos,Ven Devórame Otra Vez,336dG6Uo19IkxOR9DbgxyS,0.617,0.698,0.56,5,-10.762,0,0.0437,0.000271,0.304,0.963,84.434,311000,4,Salsa
Rubén Blades,Buscando America,Decisiones,2BOcua9pjhKuVtgN40AAHX,0.777,0.661,0.61,8,-9.824,1,0.0707,0.0,0.0475,0.452,96.402,303400,4,Salsa
El Gran Combo De Puerto Rico,Aqui No Se Sienta Nadie!,Brujeria,0k1hbeZodoEw34FAdbh8xM,0.565,0.795,0.623,7,-5.375,1,0.0461,1.09e-05,0.062,0.96,93.03,205813,4,Salsa
Joe Arroyo,Antología Musical de Joe Arroyo (Volumen 2),La Noche,3LyUuxJWLLGxSzel2aDR4W,0.252,0.733,0.684,0,-5.339,0,0.04,0.0345,0.058,0.831,105.649,263577,4,Salsa
Eddie Santiago,Oro Salsero,Lluvia,2cMcC6ToE8wP0QyHbnAe98,0.366,0.661,0.677,5,-8.666,0,0.0385,0.000109,0.0881,0.84,164.885,295787,4,Salsa
Grupo Niche,The Best,Sin Sentimientos,4ubwzNjqHGaZZ5k06PDx1H,0.414,0.607,0.622,2,-9.433,0,0.0354,0.0,0.176,0.66,82.777,293893,4,Salsa
Guayacán Orquesta,Sentimental de Punta a Punta,"Oiga, Mire, Vea - Salsa",4YGSpi9g7ohPFO8TXpvSUZ,0.444,0.739,0.809,10,-5.134,0,0.0416,2.66e-06,0.0856,0.866,89.734,323683,4,Salsa
Ismael Rivera Y Sus Cachimbos,Traigo De Todo,El Nazareno,4jMLowuEdyL0GQhgyc6OXM,0.143,0.69,0.683,8,-6.903,1,0.0523,0.000144,0.328,0.961,89.826,337200,4,Salsa
Héctor Lavoe,La Voz,Mi Gente,5K9yjxT0XGQbmD5GzjmqYz,0.368,0.517,0.796,3,-5.898,1,0.108,0.000221,0.123,0.88,114.009,328880,4,Salsa
Cheo Feliciano,A Man And His Music,El Raton,6Zsm8QFqZ4jQhrVnTkzTqA,0.855,0.535,0.341,9,-15.754,0,0.0378,8.26e-05,0.104,0.483,94.767,230573,4,Salsa
El Gran Combo De Puerto Rico,20th Anniversary,Ojos Chinos,4zOZQdgs7nSjMkqB7keSM5,0.66,0.772,0.645,5,-8.32,0,0.0465,1.45e-05,0.142,0.968,93.876,261333,4,Salsa
Ismael Rivera,Ismael Rivera - Greatest Hits,Las Tumbas,3bnNDCQbLHvo7xPItA7jeG,0.55,0.43,0.391,5,-15.226,0,0.0454,0.194,0.0633,0.608,155.035,246813,4,Salsa
Willie Colón,El Juicio,Ah-Ah/O-No,4cvmUnMR54Irl5V3Evf3on,0.392,0.597,0.736,0,-4.798,1,0.0318,0.0,0.323,0.949,95.164,227387,4,Salsa
Various Artists,Sabor a Salsa,La rebelion,00Ro1lnV3V6i87aY4t8Q43,0.142,0.571,0.755,1,-7.907,1,0.0735,2.55e-05,0.136,0.875,107.951,376013,4,Salsa
Fruko Y Sus Tesos,Una Leyenda - Fruko,El Preso,69LfSVCs3xfpwLiS6c0q4E,0.222,0.624,0.725,5,-6.28,0,0.0383,0.00989,0.108,0.823,106.107,294307,4,Salsa
Bobby Cruz,Aguzate,Aguzate,3LmXBG1PfDZIW5xfsUzns3,0.775,0.559,0.64,9,-9.593,0,0.0384,0.00766,0.0837,0.957,110.214,377253,4,Salsa
El Gran Combo De Puerto Rico,La Universidad de La Salsa,Y No Hago Mas Na',4fHYtAHpAmsFDq7kTLzgh5,0.68,0.812,0.679,2,-6.008,0,0.0559,0.00283,0.314,0.852,90.474,301373,4,Salsa
Roberto Roena,Selecciones Fania,Mi Desengano,68mhx8y3mOH4ODiArmjxa5,0.262,0.595,0.744,10,-7.494,0,0.0409,0.000364,0.137,0.745,84.93,335960,4,Salsa
Ismael Rivera Y Sus Cachimbos,Esto Si Es Lo Mio,Las Caras Lindas,7BEHAPElPXDwHQFzaHlfb5,0.733,0.631,0.613,5,-5.293,1,0.046,2.87e-05,0.095,0.802,91.734,432413,4,Salsa
Héctor Lavoe,La Voz,El Todopoderoso,7kjsMWRsQA33PRGH9li8gy,0.479,0.592,0.733,9,-6.262,0,0.0588,0.000323,0.0546,0.581,110.03,263227,4,Salsa
Eddie Palmieri,Vamonos Pal' Monte,Vamonos Pal Monte,5HUQRpjXwRKcXGqxTaO7ld,0.404,0.532,0.783,7,-5.86,0,0.135,0.838,0.0945,0.686,110.673,426747,4,Salsa
Richie Ray,La Herencia,Sonido Bestial,2kiWDZPR3FSTyfMzWbWVpj,0.677,0.532,0.894,0,-4.425,0,0.0429,0.0727,0.321,0.836,107.753,408480,4,Salsa
Ismael Rivera,Ismael Rivera - Greatest Hits,Mi Negrita Me Espera,2KJhZVzUVMw8zNBpund3Fj,0.667,0.56,0.35,2,-13.357,1,0.0477,2.06e-06,0.197,0.835,124.957,201347,4,Salsa
Willie Colón,Willie Colon - Greatest Hits,Oh Que Sera,0IeRIoG7frq3kp92vzfORU,0.69,0.445,0.791,9,-5.017,0,0.132,1.35e-06,0.0718,0.459,87.058,304200,4,Salsa
Justo Betancourt,Pa Bravo Yo,Pa Bravo Yo,1reO9cqAkoJUWQw29KwA6S,0.567,0.773,0.816,10,-6.215,0,0.0385,0.000413,0.132,0.968,92.031,224827,4,Salsa
Gilberto Santa Rosa,20th Anniversary,Conciencia,5bccusEjEtnC5cDfWXQ8rf,0.539,0.7,0.693,10,-6.878,1,0.0367,4.62e-06,0.089,0.891,88.383,333227,4,Salsa
Ismael Miranda,Asi Se Compone Un Son,Asi Se Compone Un Son,2TZb8VX8eiqltuK2zyP6UG,0.507,0.625,0.551,7,-7.449,1,0.0695,7.58e-06,0.0597,0.791,76.902,336387,4,Salsa
Roberto Roena,La Herencia,Tu Loco Loco Y Yo Tranquilo,0ECMuYXPqe9OIi217s5BMQ,0.622,0.683,0.516,7,-8.914,0,0.0332,0.00657,0.249,0.962,89.868,198027,4,Salsa
Ismael Rivera,El Sonero Mayor,El Negro Bembon,1xVSHCVq7yfjl3txyq9dsw,0.833,0.593,0.622,7,-8.91,0,0.044,9.91e-06,0.0331,0.962,91.4,183627,4,Salsa
Fania All Stars,Fania All Stars Campeones,Quítate Tú,2KOiIR272UwNz61tWNhouU,0.568,0.749,0.676,10,-5.299,1,0.0468,0.00132,0.903,0.94,122.197,331747,4,Salsa
Pete Rodriguez,La Herencia,La Esencia Del Guaguanco,0KibIoRfTHL2p8CWPSH0oK,0.615,0.651,0.448,2,-9.006,0,0.0412,2.84e-05,0.072,0.946,87.071,246707,4,Salsa
Ricardo Ray,Jala Jala Y Boogaloo,Richie's Jala Jala,4Mk7napJbsKzRAs38jy0oK,0.821,0.603,0.813,3,-6.632,1,0.0462,0.000224,0.0518,0.766,109.394,307147,4,Salsa
