artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Various Artists,Back On The Streets Of Spanish Harlem,Summertime Blues,1e6jHVb4C6ehwXrMgqBk47,0.664,0.745,0.623,0,-6.05,0,0.0346,0.00771,0.179,0.961,125.149,281427,4,Salsa
Johnny Angel,Jumpin' Around,Jumpin' Around,2Mh6zuOg329jb7hQyiMFvG,0.419,0.631,0.763,0,-6.46,0,0.0789,0.139,0.0841,0.965,76.619,144949,4,Salsa
George Guzman,Introducing George Guzman,Marilu,65BjrUvYlKkptBynsmDC8K,0.245,0.489,0.487,7,-10.809,0,0.0498,0.00763,0.0508,0.604,149.553,247053,4,Salsa
Spanglish Fly,New York Boogaloo,Brooklyn Boogaloo,7qSbfgc5W15jOS5I3sOyUs,0.57,0.809,0.673,0,-5.121,0,0.0364,6.27e-05,0.137,0.928,132.022,389312,4,Salsa
Nino Segarra,Vida,Entre La Espada y La Pared,2UpoA15YFW9ItA8BjXUOJg,0.302,0.782,0.726,0,-4.752,1,0.0363,2.74e-06,0.0664,0.945,156.148,262080,4,Salsa
La Sonora Matancera,Cuando Salí de Cuba,Mala Mujer,4ggFCStKrv4NcHI0WJSJ3E,0.684,0.529,0.699,9,-7.008,0,0.0401,1.07e-05,0.0756,0.887,88.87,233280,4,Salsa
Charlie Palmieri,La Herencia,La Hija De Lola,4x3SSqIllhVTdgdaCXmp96,0.733,0.726,0.687,7,-7.73,0,0.0393,0.000359,0.0519,0.955,99.994,273573,4,Salsa
Los Titanes,Grandes Exitos de Salsa,Sobredosis,0Ncmfi9ff3wTC87zGHAAKE,0.356,0.504,0.708,7,-10.991,0,0.0407,0.0204,0.113,0.964,167.808,252827,4,Salsa
Eddie Santiago,Pura Salsa,Que Locura Enamorarme De Ti,4Ih0JljQ3X3PbHfmuk05PR,0.698,0.776,0.822,1,-5.663,1,0.0416,0.0,0.103,0.953,93.559,309573,4,Salsa
Oscar D'León,15 Exitos De- Oscar D Leon,Lloraras,23Fw0qh3Onqn2276LiL2pT,0.582,0.708,0.709,9,-7.555,1,0.0472,0.000516,0.0717,0.962,96.046,221008,4,Salsa
Richie Valdés,Live,Apuesta por Mi (En Vivo),2iqXyimkGbnGdSU2ecaatr,0.717,0.537,0.747,0,-10.381,1,0.128,0.0227,0.728,0.407,170.456,366763,4,Salsa
Celia Cruz,Celia y Johnny,Canto A La Habana,4ouG6U64BwvWhliHbQmPAE,0.733,0.597,0.661,0,-8.021,1,0.0407,0.000202,0.284,0.865,107.386,331467,4,Salsa
Celia Cruz,Viva la Reina de la Salsa,Cucala,068Vh4J8cy4k5YyIBXRfwK,0.328,0.675,0.746,7,-4.97,1,0.0359,0.00676,0.298,0.967,100.762,229373,4,Salsa
Celia Cruz,Celia,Usted Abusó,0JeVc15Ju0jpMJ12fhxvaS,0.572,0.516,0.778,4,-4.597,0,0.0369,0.0,0.345,0.76,100.181,256484,4,Salsa
Celia Cruz,Regalo Del Alma,Rie y Llora,63knvuoSPpfzIwdDuWRSoV,0.0646,0.833,0.918,2,-4.401,0,0.0327,2.49e-05,0.147,0.967,128.023,250373,4,Salsa
Celia Cruz,Celia,Guantanamera,7m5hbyERUKJC0268b6uEZD,0.833,0.744,0.601,10,-5.241,1,0.0349,0.0242,0.131,0.905,143.542,199317,4,Salsa
Paquito Baron,Lo Nuevo Y Sus Exitos,Veneno Para Dos,5fWhCDexsb1JLsuZXq3pWx,0.545,0.802,0.813,5,-9.128,1,0.0492,0.000426,0.0567,0.911,91.772,268640,4,Salsa
Mario Ortiz Y Su Orquesta,Sexy Salsa,A Fuego Lento,1Srn5mpWz7eS0rdy0EtHxJ,0.697,0.706,0.587,7,-9.543,1,0.0361,4.28e-06,0.333,0.929,92.536,300533,4,Salsa
Moncho Santana,Aqui Estoy,Imaginate Mis Manos,76d2kxxarWvfsYS2XGorGN,0.695,0.671,0.735,7,-7.781,0,0.037,0.000307,0.137,0.898,165.795,262600,4,Salsa
Sonora Ponceña,Anthology,Hachero Pa' Un Palo,47iHwzIUoPJTm1VTC05wc5,0.798,0.713,0.692,3,-9.68,1,0.0671,0.13,0.0503,0.592,130.579,285240,4,Salsa
Louie Ramirez,Vibes Galore,Tentativo,6XSBEpr7WU1zZmozy2vGuC,0.837,0.609,0.711,2,-11.881,0,0.0422,0.804,0.0809,0.929,109.217,181800,4,Salsa
Los Hermanos Lebron,Así No Se Juega,Dulzura,5o6VS12v6vP4oS1kP8rV0U,0.706,0.69,0.61,7,-10.442,0,0.0481,0.221,0.0471,0.884,98.763,147331,4,Salsa
Tito Puente,El Nuevo Mambo,Donde Estabas Tu,5lkvopSF7jJkEV4xvsmJvm,0.525,0.79,0.918,8,-6.272,1,0.133,0.688,0.275,0.774,136.874,193776,4,Salsa
Joe Cuba,Cocinando La Salsa,Tremendo Rumbon,0zopcjNZFL4V53XFKhYiXr,0.379,0.605,0.787,10,-3.854,0,0.047,0.0267,0.138,0.787,109.201,167080,4,Salsa
Fania All Stars,Guasasa,Allegria,2NpyU2JzZlzQrOraazPn11,0.694,0.732,0.741,9,-12.463,1,0.0452,0.861,0.138,0.929,90.528,290907,4,Salsa
Adalberto Santiago,Adalberto,Llevame,4tWEdXAqTotmDik9ix7jtD,0.786,0.768,0.707,5,-3.442,0,0.065,0.00156,0.0626,0.932,93.595,296587,4,Salsa
Mariano Civico,Salsa Pura,Paisaje,41PVZpSbxGswLDBVuRPU4Z,0.21,0.744,0.637,0,-6.43,1,0.0305,0.000122,0.11,0.802,89.824,285989,4,Salsa
Puerto Rican Power,Super Exitos,Juguete De Nadie,25gKDYktpgqSQGdxwDoTsh,0.504,0.761,0.737,5,-9.35,1,0.0374,0.0,0.0479,0.915,94.219,305440,4,Salsa
Various Artists,"Salsa Classic Hits, Vol.3",Sera Positivo,1gHQbsca8Wl23553t0xyOZ,0.568,0.568,0.89,7,-3.15,1,0.0775,0.0,0.501,0.881,95.763,275827,4,Salsa
Fania All Stars,Anthology,Mi Debilidad,0QeZhNnrXUKh5eBV56s7hK,0.544,0.624,0.828,0,-6.156,1,0.0412,0.000362,0.821,0.866,105.737,340533,4,Salsa
"Pete ""El Conde"" Rodriguez",El Swing Con El Conjunto Sensacion,Punto Final,63L9KoaleYMj5Pq8wiwohg,0.65,0.58,0.87,0,-4.896,0,0.038,0.588,0.055,0.966,115.244,181653,4,Salsa
The Brooklyn Sounds,Libre: Free,Chango Santero,06cXslH5sB4vc6DUAIwP9G,0.608,0.608,0.873,10,-5.004,1,0.0468,0.00996,0.0956,0.862,108.534,295258,4,Salsa
Conjunto Clásico,Historia Musical Del Conjunto Clasico,La Juliana,3evQAPY87ruuUjcasVjNbr,0.63,0.476,0.828,0,-5.885,0,0.0796,8.65e-05,0.33,0.905,170.105,275533,4,Salsa
Cheo Feliciano,"Sentimiento, tu",Sali Porque Sali,7HS0jsBLhv0j9ANDXLQiO0,0.624,0.538,0.779,8,-4.367,0,0.0633,4.94e-05,0.145,0.763,100.462,342400,4,Salsa
The Brooklyn Sounds,Libre: Free,Ha Llegado el Momento,04njpXGtEUYVejTwFo0Ayy,0.64,0.557,0.874,7,-3.707,0,0.0494,0.000966,0.054,0.816,98.814,318841,4,Salsa
Fruko Y Sus Tesos,Una Leyenda - Fruko,Cachondea,51IJiRXRYjU8eZw32lhCbz,0.176,0.818,0.922,7,-6.647,1,0.049,0.000771,0.31,0.896,113.81,297358,4,Salsa
Oscar D'León,Presenta la Crítica Con Wladimir y Teo,Siéntate Ahí,6l8pWFFZG2ozKil7LdiFh5,0.418,0.73,0.535,5,-12.727,0,0.0408,0.0392,0.292,0.908,87.176,274834,4,Salsa
Los Maraqueros,Los Años De Oro - Que No Muera El Son,Ámame,5B1KO74MzI8fdNgCUU21yW,0.392,0.559,0.718,11,-6.9,0,0.0401,2.82e-05,0.232,0.971,88.496,162547,4,Salsa
Johnny Ray Salsa Con Clase,Mascarada 2,Bandolera,7FfqP3KLUCbcI0ptJs8rTx,0.803,0.503,0.602,2,-4.121,0,0.0362,1.31e-05,0.0655,0.719,89.856,359000,4,Salsa
Luis Felipe Gonzalez,Salsa Con Estilo,Mujeres,7is6LA1gkrSi5qlydMiQZ6,0.747,0.63,0.703,4,-5.788,0,0.0387,0.000262,0.0808,0.775,91.436,284615,4,Salsa
New Swing Sextet,Revolucionando,El Tiroteo,0sLc38h7y2228EBb8CxoWV,0.821,0.574,0.651,7,-9.187,1,0.0354,0.926,0.265,0.879,102.821,179051,4,Salsa
Tito Puente,Tito Puente - El Rey,Ran Kan Kan,0q5ARDwy987big1XTriY21,0.74,0.625,0.939,2,-5.278,1,0.0334,0.101,0.188,0.759,102.948,188920,4,Salsa
Orquesta Internacional Los Niches,Grandes Éxitos - Orquesta Internacional los Niches,Que Nunca Me Falte,5Ay9X1NvaN9uuTzd4651gB,0.379,0.607,0.641,4,-6.008,0,0.0382,3.04e-05,0.233,0.93,169.67,280933,4,Salsa
Los Hermanos Lebron,Así No Se Juega,Que Pena,1HGDuRXfkeANbyGnfQls3t,0.816,0.723,0.716,4,-6.481,0,0.0365,0.00192,0.14,0.96,90.33,300722,4,Salsa
Nelson Y Sus Estrellas,Orquídea de Plata,El Forastero,4LHKtN8IVuhTCjqFHowYpE,0.205,0.696,0.815,9,-8.749,1,0.0428,1.91e-05,0.0757,0.968,100.086,179427,4,Salsa
Nelson Y Sus Estrellas,Orquídea de Plata,Payaso,3oGyPtiegQ6vDKIYcR23e6,0.666,0.618,0.464,5,-9.932,1,0.0433,0.000325,0.201,0.955,104.166,209240,4,Salsa
Various Artists,Salsa Clasica,Renuncio,0zMMZLlCI6Z3KEpv0AWuR0,0.394,0.706,0.775,5,-4.597,1,0.0375,4.09e-05,0.133,0.927,167.279,276290,4,Salsa
Eddie Santiago,Jardín Prohibido,Jardín Prohibido,1DeAfP53cGA80xaV3kbACl,0.805,0.491,0.523,3,-13.034,1,0.0391,0.0,0.0655,0.89,160.17,327890,4,Salsa
Guillermo Portabales,Aquellas Lindas Melodías,El Carretero,7qxk3J7GsdDPWgoGtc7rCv,0.409,0.616,0.356,8,-11.608,0,0.195,0.000188,0.0897,0.686,177.174,190867,4,Salsa
Various Artists,A Short Introduction to Cuban Music,Mambo Cool,4bd3AzJAUV51VAAbWFWfy6,0.111,0.677,0.761,0,-10.046,1,0.0613,0.918,0.192,0.702,120.456,151560,4,Salsa
Javier Vázquez y Su Salsa,La Verdad (The Truth) (Fania Original Remastered),Síguelo,1DyKX56WZ2ZvfPEXATTZgz,0.715,0.653,0.65,9,-5.237,0,0.0499,0.000172,0.0869,0.965,91.238,267187,4,Salsa
Conjunto Chaney,El Cojunto Del Amor,Estas Segura,2D5ZV3XJVfddm3KUdr1cbk,0.47,0.478,0.568,7,-8.472,0,0.0371,0.0,0.245,0.746,96.984,370520,4,Salsa
Ismael Miranda,Abran Paso,Abran Paso,60M5Jbas4rr5Wosp3YBIMa,0.601,0.686,0.759,0,-5.781,1,0.0482,0.05,0.0615,0.962,98.925,210920,4,Salsa
Randy Carlos And His Orchestra,The Best Of,Mambo Silbao,2IfGkj8NMSBNEczaWfOVlc,0.0804,0.567,0.426,2,-12.771,1,0.0483,0.909,0.112,0.836,91.278,178160,4,Salsa
Paul Ortiz y La Orquesta Son,The Best Of,Tinguilanga,3vmucCl7AzZgTIelhiYp8n,0.772,0.689,0.794,1,-5.221,1,0.0793,6.46e-06,0.186,0.885,104.174,233600,4,Salsa
Javier Vázquez y Su Salsa,La Verdad (The Truth) (Fania Original Remastered),Se Formo la Rumbantela,60kQkxmopfzkpGOIncAO3k,0.749,0.646,0.724,5,-4.052,0,0.0423,0.00375,0.111,0.962,95.54,243853,4,Salsa
Tromboranga,"Sangre, Sudor y Salsa",Ah Caraj (Aquí Que Pasó),7K0t89vLz0d30hmvMKWSAe,0.437,0.649,0.82,4,-4.516,0,0.0667,0.000178,0.115,0.867,95.252,320661,4,Salsa
Tromboranga,Tromboranga,Agua Que Va Caer,4fZrgC2yPod6nIUvxPJ5aC,0.435,0.744,0.735,2,-10.16,0,0.0461,0.0515,0.0826,0.844,91.543,283293,4,Salsa
Orchestra Harlow,Harlow Live In Quad,Gracia Divina,4BviF65iNj4QfW2KCkGpmD,0.197,0.606,0.699,3,-8.801,0,0.072,3.41e-05,0.73,0.649,141.322,312613,4,Salsa
El Gran Combo De Puerto Rico,35th Anniversary- 35 Years Around the World,Gotas de Lluvia,0aqOdseVSgM8Af2AQIA7Bj,0.428,0.702,0.524,2,-6.521,0,0.0372,0.0,0.0727,0.792,85.952,252427,4,Salsa
Eddie Maldonado,Para Que Volver,Para Que Volver,0QznRwuXxwTBmx6j3B4ahY,0.496,0.811,0.784,2,-6.805,0,0.0406,0.0166,0.0825,0.908,93.413,246491,4,Salsa
orqueta la identidad,Quiereme,Quiereme,5RcVFqQ5EEmKJMwhu8IM40,0.501,0.727,0.63,3,-10.81,1,0.048,0.000212,0.0542,0.83,86.694,244692,4,Salsa
Ricky Campanelli,Mani Picao,Mani Picao - Original Mix,1xVWDEjaJwd2QtjJGqxtkn,0.586,0.847,0.802,5,-5.426,1,0.0468,0.0194,0.079,0.936,102.437,270440,4,Salsa
Various Artists,Noches Latinas,Derroche,26NOY0aF3i2fjA5UyVQBdN,0.0547,0.664,0.678,8,-6.226,1,0.041,0.00146,0.0499,0.778,127.414,294333,4,Salsa
Johnny Pacheco,El Maestro,El Faisan,0Xfq0sHo3MfYH4Ioa5gxiA,0.494,0.689,0.672,5,-5.707,1,0.0403,0.00255,0.133,0.9,120.535,502907,4,Salsa
David Pabon,En la Brega,Como Lo Haces Conmigo,7fgSHxGMQlT09pBMmmqqJ1,0.558,0.72,0.838,2,-4.621,1,0.0418,0.0,0.379,0.715,171.566,309081,4,Salsa
Rey Ruiz,Oro Salsero,Luna Negra,09Prj3ivNAC9Y80cP4eKnm,0.56,0.679,0.705,5,-6.465,1,0.037,1.22e-05,0.0602,0.89,173.959,284053,4,Salsa
Yiyo Sarante,Lo Mejor de Yiyo Sarante,Corazon de Acero,4dLBiOu6BXGaEL8ByICR6Q,0.526,0.579,0.661,5,-7.383,0,0.0419,2.36e-06,0.0544,0.945,83.697,225624,4,Salsa
Orquesta Sabotaje,Muchachita,muchachita,6AF6tmGu3SQlPWPFVWHtAJ,0.613,0.821,0.76,1,-8.486,0,0.189,0.0675,0.104,0.764,100.536,238747,4,Salsa
Joe Quijano Y Su Conjunto Cachana,La Pachanga Se Baila Asi,La Pachanga Se Baila Asi,3sMldkSdri5RdxqscJfEuF,0.132,0.633,0.716,0,-8.523,1,0.0428,0.000564,0.254,0.867,98.141,184867,4,Salsa
Various Artists,"La Rockola Salsa, Vol. 2",Pachanga en Changa,5EAdMnUBdgES0dKJzdLq0l,0.635,0.724,0.751,0,-2.564,1,0.0662,1.89e-05,0.172,0.575,97.597,161027,4,Salsa
Various Artists,"Compilación Salsa, Vol. 5 (1958-1964)",Yo Soy el Son Cubano,00QI86RP6jMEEe39S6sxuv,0.848,0.736,0.638,0,-6.266,1,0.0315,9.71e-05,0.13,0.781,134.892,223560,4,Salsa
Joe Quijano,Éxitos de Oro,La Puerta de Tierra,6YCo34Iqm8FQUXiezM4kcz,0.82,0.665,0.691,7,-11.937,0,0.0451,0.01,0.0515,0.889,93.51,149507,4,Salsa
Orquesta Zodiac,Salsa Pal Pueblo,Tremendo Problema,2sdHXmsQICFCeZLMnDTv3L,0.562,0.715,0.624,1,-5.807,0,0.218,0.00616,0.0809,0.823,90.82,229993,4,Salsa
Various Artists,"La Rockola Salsa, Vol. 1",Panteon de Amor,5PYMGUVNUqR9CkE0IBrdX5,0.579,0.859,0.775,3,-5.229,0,0.0359,0.000549,0.101,0.929,125.124,317093,4,Salsa
Alex Rodriguez,Alex el Sediento,Tan Diferente a Ti,3RyGD9432yYQJ3a0wZ1S6l,0.566,0.854,0.696,9,-6.647,0,0.0517,3.34e-06,0.0694,0.732,89.8,251542,4,Salsa
Gabino Pampini,Historia Musical de Gabino Pampini: 40 Éxitos Inolvidables,A Nuestro Modo,5gfhJDWNtP3jgJKapGXcVe,0.785,0.774,0.831,0,-4.143,1,0.0355,1.02e-05,0.0872,0.896,90.996,286587,4,Salsa
Orquesta la Dicupe,Me Voy para Siempre,Me Voy para Siempre,3uuTWItlEjHApxpLIm8QNc,0.635,0.801,0.68,2,-7.595,0,0.0592,0.0122,0.383,0.781,148.304,235965,4,Salsa
Various Artists,"La Rockola Salsa, Vol. 1",Mambo Rock,2YYvQgFlnZZLNG9OEKZoaj,0.0323,0.668,0.969,5,-3.747,1,0.0925,1.01e-05,0.269,0.96,100.862,215907,4,Salsa
Alfredo Linares,"Vida Musical, Vol. 1",Tihuanaco,0w1Zn7sPlkIbA9RZ1aLkgF,0.351,0.675,0.655,4,-10.002,0,0.0387,0.869,0.106,0.91,94.681,217365,4,Salsa
Alfredo Linares,"Vida Musical, Vol. 1",Ritmo Caliente,3bXSxhw1h1YlwRAZWXAycb,0.0198,0.74,0.653,0,-10.759,1,0.216,0.0244,0.0661,0.833,105.571,217731,4,Salsa
Maelo Ruiz,En Tiempo de Amor,Por Favor Señora,6kLFNg5N3nN3djL0raRPZS,0.364,0.661,0.813,7,-4.323,0,0.0549,0.0,0.0559,0.589,174.683,287800,4,Salsa
Maelo Ruiz,En Tiempo de Amor,Será Que Si,1hAxMwmqRk0hCbbXOLn4IV,0.493,0.649,0.882,11,-5.335,0,0.0472,0.0,0.182,0.732,176.699,275840,4,Salsa
Maelo Ruiz,En Tiempo de Amor,Te Va a Doler,2h6WIOkTPvHSAD7vR6lMSS,0.407,0.61,0.849,8,-4.382,1,0.0461,0.0,0.28,0.742,177.634,292773,4,Salsa
Maelo Ruiz,30 Mejores: Maelo Ruiz,Juégate a la Suerte,6GUAgTXUrVgZtawLaJAw6C,0.507,0.674,0.871,0,-4.955,1,0.0467,0.0,0.0846,0.896,173.54,290960,4,Salsa
Josimar y Su Yambú,A Lo Perucho,Con la misma moneda,17CmsCI687KdVsa7WP5IDd,0.287,0.536,0.665,7,-6.138,0,0.0386,0.0,0.0516,0.453,88.76,322432,4,Salsa
Jorge Grajales,Jorge Grajales,Una Noche Con Arte,3pTFDhnfQU2I4j9IffFWTU,0.707,0.725,0.718,0,-9.217,0,0.0476,0.000376,0.0611,0.97,182.309,269793,4,Salsa
Vicentico,Último Acto,Los Caminos de la Vida (with Our Latin Thing),4O73gx1UUBJtuMZWGp5mMJ,0.548,0.5,0.797,7,-5.542,0,0.0454,2.11e-06,0.0813,0.961,178.402,233040,4,Salsa
La-33,La-33,La-33,0igexfEkyeWZYNtBFoNRfS,0.588,0.77,0.838,2,-5.925,1,0.0501,2e-06,0.884,0.659,107.543,338653,4,Salsa
Jimmy Saa,Golpe Original,Conflicto de Amor,32mRqibhtSlIzgycanEAxk,0.52,0.756,0.894,4,-4.411,0,0.0351,0.00128,0.113,0.93,155.104,251587,4,Salsa
Grupo Niche,Sutil y Contundente,Entrega,25ctEUXPIZD2Wb9l57tgA1,0.0318,0.635,0.794,0,-6.883,1,0.0379,0.00202,0.168,0.764,163.249,339855,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),Tú Con Él,311GQYEovWbjZAyTUmakDT,0.456,0.805,0.688,7,-7.547,1,0.0461,0.00342,0.261,0.959,94.903,303880,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),Desnúdate Mujer,5gH9swPA4CDuuRrXeKkvPX,0.353,0.659,0.849,7,-4.315,1,0.0328,1.16e-05,0.31,0.932,99.122,289373,4,Salsa
Frankie Ruiz,Serie Platino: Frankie Ruíz,La Cura,3LxcxP23val8en6VNc4xgz,0.751,0.808,0.513,4,-9.344,0,0.0435,0.000253,0.0516,0.877,92.545,297947,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),Mi Libertad,5kf7kU56T2SYBkelLnR3YW,0.228,0.835,0.766,5,-6.754,0,0.0411,0.0,0.0423,0.946,93.292,270053,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),La Rueda,7esyem9wjUmrbgp6r3MI4y,0.401,0.708,0.862,5,-4.681,1,0.0343,9.52e-06,0.0787,0.929,103.027,385827,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),Imposible Amor,5ySwPnFBqJlEayYhfkMWX5,0.647,0.729,0.729,5,-5.901,0,0.0399,0.0,0.289,0.924,98.21,298373,4,Salsa
Frankie Ruiz,En Vivo...Y a Todo Color...!,Si Te Entregas a Mí,3IPwvJd8WdPRs9bx12cf4e,0.73,0.655,0.765,7,-4.962,0,0.0343,6.81e-05,0.111,0.842,94.341,300434,4,Salsa
Henry Fiol,"Fe, Esperanza y Caridad",Ahora me da pena,3ogUFoUSvXN7GLb0Q0EAgu,0.543,0.611,0.466,10,-12.031,0,0.0549,0.00176,0.195,0.861,91.531,404533,4,Salsa
Héctor Lavoe,Strikes Back,Ella Mintió,4cdqHVp6GhPSxcqJGRVsYZ,0.67,0.646,0.771,8,-6.028,1,0.057,0.0,0.093,0.782,90.06,286000,4,Salsa
Polo Montañez,Guajiro Natural,Si Se Enamora De Mi,2ra9Bqxm9Yu6hTaMljCs75,0.0705,0.51,0.515,5,-10.654,1,0.0578,0.0,0.0702,0.547,101.041,247360,4,Salsa
Lebrón Brothers,Brother,Fe,6CaucB2CddK45vbexZPSrK,0.71,0.593,0.599,4,-10.45,0,0.032,1.37e-06,0.338,0.947,93.858,215547,4,Salsa
Lebrón Brothers,Loco Por Ti,Que Pena,7H6TbcATjUfP6gkJ7vxfp5,0.671,0.698,0.713,4,-8.637,0,0.0393,0.00652,0.151,0.962,90.698,295393,4,Salsa
La Suprema Corte,Escombros,Escombros,1VqkWZoqbVippDvGeDqG5j,0.455,0.675,0.792,5,-8.194,0,0.0377,0.000308,0.0686,0.933,84.924,238631,4,Salsa
Tony Vega,Pura Salsa,Esa Mujer,72Y6CV9Q9ORINMI0GcyOpO,0.247,0.608,0.75,10,-5.807,0,0.0415,4.6e-05,0.0716,0.925,175.584,314493,4,Salsa
Tony Vega,Pura Salsa,Dile,4ZsHNDVJLP8RqFkhueXadh,0.249,0.584,0.787,5,-9.027,1,0.0335,0.0,0.263,0.853,164.096,252387,4,Salsa
Tony Vega,Pura Salsa,Lo Mío Es Amor,7LP2TtMSfNVITDyFA4M2ru,0.36,0.575,0.801,7,-8.156,0,0.0394,2.55e-06,0.307,0.881,163.688,314080,4,Salsa
Tony Vega,Pura Salsa,Aparentemente,0KVP7acJXaxGx10hutXpui,0.638,0.649,0.609,0,-7.494,1,0.0373,0.000203,0.0646,0.772,178.711,305787,4,Salsa
Frankie Ruiz,Serie Top 10,Bailando,2q6Zf3bm42m8vZTp5C1Fdy,0.222,0.731,0.702,8,-8.326,1,0.05,0.00133,0.126,0.965,185.233,293013,4,Salsa
Grupo Niche,Corazón Roto,Falto Un Pañuelo,5IbHJmoLBobz5vB1T72c8N,0.474,0.771,0.823,0,-5.427,0,0.0472,3.4e-05,0.12,0.886,87.6,352223,4,Salsa
Maelo Ruiz,Solo,Te Necesito Mi Amor,53eYV0Xo8fj2wTVb5GIIiK,0.488,0.754,0.444,11,-15.08,0,0.0393,1.63e-06,0.33,0.924,91.933,334013,4,Salsa
Andy Montañez,The Best 55 Años de Historia,Más Que Ayer,0ncef5zGWCowzIdfAWX0vu,0.481,0.744,0.811,4,-5.616,0,0.0943,2.54e-05,0.976,0.869,93.325,295120,4,Salsa
Andy Montañez,Mi Historia (Edición Limitada),Me Gusta,4yTfXCRIVOftFeAzxgSSUb,0.706,0.564,0.747,5,-9.164,0,0.0412,0.000143,0.0947,0.924,90.506,364573,4,Salsa
Son De Cali,Que Nos Paso,Que Nos Paso,1FAzQQBVYCTxmmjNzTEmMg,0.362,0.546,0.708,5,-4.728,1,0.0424,0.0,0.17,0.718,180.135,268591,4,Salsa
Son De Cali,Por Haberme Alejado,Por Haberme Alejado,5RJC3uvVn6AJI04S4QJ8Ha,0.677,0.694,0.839,0,-5.291,0,0.0556,1.34e-06,0.0673,0.967,184.828,240509,4,Salsa
Son De Cali,No Quiero Dormir,No Quiero Dormir,15zMCLLkEXXxxFhOETQKnH,0.143,0.585,0.76,2,-9.255,0,0.0372,1.82e-05,0.0301,0.804,94.965,252238,4,Salsa
Son De Cali,Lo Que Te Sobre,Lo Que Te Sobre,5O6A4ogaDS936XnoF9EWe0,0.505,0.494,0.674,0,-8.663,0,0.0496,0.0,0.0725,0.964,180.586,270002,4,Salsa
Pedro Arroyo,Tropico,He Decidido Olvidarte,7K3ZuCSLRVdFaINVJMQ9WN,0.614,0.714,0.578,7,-10.193,0,0.0469,4.81e-05,0.305,0.869,171.468,283400,4,Salsa
Sonora Carruseles,Salsa Pa Bacanes,Micaela,1S76g6wBx7YGlO6XEFTG8L,0.47,0.677,0.943,0,-3.358,1,0.0493,0.000351,0.108,0.955,174.438,293360,4,Salsa
65daysofstatic,We Were Exploding Anyway,Mountainhead,4WCxCR1aQhcwDZUrlbqybc,0.000187,0.285,0.686,1,-9.511,0,0.0897,0.885,0.11,0.608,159.619,333987,4,Electronic
808 State,Ninety,Pacific 202,0C0HkrBJDEuX9fFLtGnkIk,0.00816,0.558,0.894,1,-7.76,1,0.0604,0.371,0.118,0.45,128.274,336400,4,Electronic
Adam F,Colours,Circles - Album Edit,2M5UDdAO32F1d8eMiwSvYC,8.9e-05,0.558,0.959,7,-4.32,0,0.078,0.511,0.187,0.341,164.927,435560,4,Electronic
Various Artists,Music For Nineties,Killer,7wJJOxEi9PRp7TP0Vu0qp5,0.0302,0.744,0.645,10,-8.981,0,0.0717,0.0389,0.0594,0.742,119.997,251280,4,Electronic
Aeroplane,We Can't Fly,We Can't Fly,0PiJVE1XRWzoJUby7K7XNf,0.153,0.679,0.71,8,-6.427,0,0.0319,0.00393,0.0633,0.599,99.973,253987,4,Electronic
Osunlade,Passage,Mirror Dance,4qrniwNrl0GKhWypviVQOK,0.0166,0.765,0.789,11,-8.552,0,0.108,0.869,0.136,0.563,120.249,513333,4,Electronic
Agoria,Blossom,All I Need,0WAGOZwh3UzehOzd1NiIDh,0.00396,0.747,0.743,5,-7.609,0,0.0465,0.868,0.13,0.207,125.992,454960,4,Electronic
Air,Moon Safari,La femme d'argent,3ZzhV6JIDKWvWR7wiKWD0C,0.436,0.516,0.737,6,-8.189,0,0.0362,0.678,0.392,0.547,79.852,426614,4,Electronic
Air,Moon Safari,All I Need (feat. Beth Hirsch),6T10XPeC9X5xEaD6tMcK6M,0.878,0.327,0.426,7,-11.576,0,0.027,0.000997,0.18,0.169,93.949,268307,4,Electronic
Air,Moon Safari,Le Voyage de Pénélope,2AFttonwFsCFpC6Cos9pcZ,0.557,0.504,0.513,2,-9.648,0,0.0309,0.892,0.206,0.309,129.873,190867,4,Electronic
Air,Talkie Walkie,Alone in Kyoto,40UlFC0dIxv7lAEJaPZLnm,0.958,0.525,0.366,0,-16.488,1,0.0718,0.751,0.137,0.0785,179.956,291000,4,Electronic
Various Artists,15 Years Of Metalheadz (Remastered full-length versions),Pulp Fiction,6ZVJHYS263dytHJ305YzW6,0.0169,0.76,0.685,0,-6.648,1,0.188,0.866,0.105,0.0617,159.794,373040,4,Electronic
Alison Limerick,Club Classics,Where Love Lives (Come On In) - Classic Mix,0ilZMeXHPKDPjUc4Neu04f,0.000127,0.708,0.566,11,-10.142,0,0.0362,0.0338,0.29,0.731,121.997,416027,4,Electronic
Âme,Rej EP,Rej,6Eynd9CzPj9pa72VFNMi7l,0.0198,0.784,0.771,1,-7.954,1,0.05,0.902,0.105,0.312,125.009,488920,4,Electronic
